0.19629,0.46921,-0.047078,0.01807,-0.21051,-0.11936
-0.043808,-0.044564,-0.059118,-0.040955,0.031881,0.018801
0.0026692,0.0054609,0.0048976,0.00057585,0.0098897,0.065164
-0.00044047,-0.0010215,-0.00039855,0.00013544,0.010269,0.067342
-0.00011071,-0.00040255,0.00014145,-6.7741e-06,0.0094395,0.066856
-0.00014353,-0.00048562,8.7422e-05,3.7825e-05,0.0089326,0.067041
-0.00014009,-0.00049835,9.2742e-05,4.0107e-05,0.0085403,0.067116
-0.00014029,-0.00051806,9.212e-05,4.8681e-05,0.0082474,0.06721
-0.00014013,-0.00053703,9.2093e-05,5.6177e-05,0.0080285,0.067306
-0.00014,-0.00055602,9.2007e-05,6.3587e-05,0.0078657,0.067406
-0.00013987,-0.00057495,9.1926e-05,7.0786e-05,0.0077456,0.067512
-0.00013975,-0.00059384,9.1845e-05,7.7789e-05,0.0076578,0.067623
-0.00013962,-0.00061269,9.1765e-05,8.4594e-05,0.0075948,0.06774
-0.00013949,-0.00063149,9.1684e-05,9.1198e-05,0.0075506,0.067864
-0.00013936,-0.00065024,9.1603e-05,9.7602e-05,0.0075208,0.067994
-0.00013923,-0.00066895,9.1523e-05,0.0001038,0.0075022,0.068132
-0.0001391,-0.00068762,9.1442e-05,0.0001098,0.0074923,0.068276
-0.00013898,-0.00070624,9.1362e-05,0.00011559,0.0074892,0.068427
-0.00013885,-0.00072481,9.1281e-05,0.00012117,0.0074915,0.068586
-0.00013872,-0.00074334,9.1201e-05,0.00012654,0.007498,0.068752
-0.00013859,-0.00076183,9.1121e-05,0.0001317,0.007508,0.068925
-0.00013846,-0.00078027,9.104e-05,0.00013664,0.0075209,0.069106
-0.00013834,-0.00079866,9.096e-05,0.00014136,0.0075363,0.069294
-0.00013821,-0.00081701,9.088e-05,0.00022795,-0.0010478,-0.0091811
-0.00013808,-0.00083532,9.08e-05,-0.00034907,-0.00020494,-0.0010835
-0.00013795,-0.00085358,9.072e-05,0.00024308,-0.0003011,-0.0021896
-0.00013783,-0.00087179,9.064e-05,0.00023887,-0.00030452,-0.0021416
-0.0001377,-0.00088996,9.056e-05,0.00024798,-0.00031716,-0.0021844
-0.00013757,-0.00090809,9.0481e-05,0.00025616,-0.00032885,-0.0022183
-0.00013745,-0.00092617,9.0401e-05,0.00026436,-0.0003406,-0.0022529
-0.00013732,-0.00094421,9.0321e-05,0.00027254,-0.00035231,-0.0022874
-0.00013719,-0.0009622,9.0242e-05,0.00028069,-0.00036399,-0.0023217
-0.00013707,-0.00098015,9.0162e-05,0.00028883,-0.00037565,-0.002356
-0.00013694,-0.00099805,9.0083e-05,0.00029694,-0.00038728,-0.0023902
-0.00013681,-0.0010159,9.0003e-05,0.00030503,-0.00039888,-0.0024244
-0.00013669,-0.0010337,8.9924e-05,0.0003131,-0.00041045,-0.0024584
-0.00013656,-0.0010515,8.9845e-05,0.00032115,-0.00042199,-0.0024924
-0.00013644,-0.0010692,8.9765e-05,0.00032917,-0.0004335,-0.0025262
-0.00013631,-0.0010869,8.9686e-05,0.00033718,-0.00044499,-0.00256
-0.00013619,-0.0011045,8.9607e-05,0.00034517,-0.00045645,-0.0025937
-0.00013606,-0.0011221,8.9528e-05,0.00035313,-0.00046787,-0.0026273
-0.00013594,-0.0011397,8.9449e-05,0.00036107,-0.00047927,-0.0026608
-0.00013581,-0.0011572,8.937e-05,0.000369,-0.00049065,-0.0026943
-0.00013568,-0.0011746,8.9292e-05,0.0003769,-0.00050199,-0.0027276
-0.00013556,-0.0011921,8.9213e-05,0.00038479,-0.00051331,-0.0027609
-0.00013544,-0.0012094,8.9134e-05,0.00039266,-0.00052459,-0.0027941
-0.00013531,-0.0012268,8.9056e-05,0.00040051,-0.00053585,-0.0028272
-0.00013519,-0.001244,8.8977e-05,0.00040835,-0.00054708,-0.0028602
-0.00013506,-0.0012613,8.8898e-05,0.00041617,-0.00055829,-0.0028931
-0.00013494,-0.0012785,8.882e-05,0.00042398,-0.00056946,-0.002926
-0.00013481,-0.0012956,8.8742e-05,0.00043178,-0.00058061,-0.0029588
-0.00013469,-0.0013127,8.8663e-05,0.00043956,-0.00059172,-0.0029915
-0.00013456,-0.0013298,8.8585e-05,0.00044734,-0.00060281,-0.0030241
-0.00013444,-0.0013468,8.8507e-05,0.00045511,-0.00061388,-0.0030566
-0.00013432,-0.0013638,8.8429e-05,0.00046287,-0.00062491,-0.0030891
-0.00013419,-0.0013808,8.8351e-05,0.00047062,-0.00063592,-0.0031215
-0.00013407,-0.0013976,8.8273e-05,0.00047836,-0.0006469,-0.0031538
-0.00013395,-0.0014145,8.8195e-05,0.0004861,-0.00065785,-0.003186
-0.00013382,-0.0014313,8.8117e-05,0.00049383,-0.00066877,-0.0032182
-0.0001337,-0.0014481,8.8039e-05,0.00050154,-0.00067966,-0.0032502
-0.00013358,-0.0014648,8.7961e-05,0.00050925,-0.00069053,-0.0032822
-0.00013345,-0.0014814,8.7884e-05,0.00051694,-0.00070137,-0.0033141
-0.00013333,-0.0014981,8.7806e-05,0.00052461,-0.00071218,-0.003346
-0.00013321,-0.0015147,8.7728e-05,0.00053226,-0.00072297,-0.0033777
-0.00013309,-0.0015312,8.7651e-05,0.00053989,-0.00073372,-0.0034094
-0.00013296,-0.0015477,8.7574e-05,0.00054749,-0.00074445,-0.003441
-0.00013284,-0.0015642,8.7496e-05,0.00055507,-0.00075515,-0.0034724
-0.00013272,-0.0015806,8.7419e-05,0.00056263,-0.00076582,-0.0035039
-0.0001326,-0.001597,8.7342e-05,0.00057016,-0.00077647,-0.0035352
-0.00013248,-0.0016133,8.7264e-05,0.00057766,-0.00078708,-0.0035664
-0.00013235,-0.0016296,8.7187e-05,0.00058513,-0.00079767,-0.0035975
-0.00013223,-0.0016458,8.711e-05,0.00059258,-0.00080824,-0.0036286
-0.00013211,-0.001662,8.7033e-05,0.0006,-0.00081877,-0.0036596
-0.00013199,-0.0016782,8.6956e-05,0.0006074,-0.00082928,-0.0036904
-0.00013187,-0.0016943,8.6879e-05,0.00061478,-0.00083976,-0.0037212
-0.00013175,-0.0017104,8.6803e-05,0.00062213,-0.00085021,-0.003752
-0.00013162,-0.0017264,8.6726e-05,0.00062945,-0.00086064,-0.0037826
-0.0001315,-0.0017424,8.6649e-05,0.00063676,-0.00087103,-0.0038131
-0.00013138,-0.0017583,8.6573e-05,0.00064404,-0.0008814,-0.0038436
-0.00013126,-0.0017742,8.6496e-05,0.0006513,-0.00089175,-0.003874
-0.00013114,-0.0017901,8.6419e-05,0.00065854,-0.00090206,-0.0039043
-0.00013102,-0.0018059,8.6343e-05,0.00066576,-0.00091235,-0.0039345
-0.0001309,-0.0018217,8.6267e-05,0.00067295,-0.00092261,-0.0039646
-0.00013078,-0.0018374,8.619e-05,0.00068013,-0.00093284,-0.0039947
-0.00013066,-0.0018531,8.6114e-05,0.00068729,-0.00094305,-0.0040246
-0.00013054,-0.0018687,8.6038e-05,0.00069442,-0.00095323,-0.0040545
-0.00013042,-0.0018843,8.5962e-05,0.00070154,-0.00096338,-0.0040843
-0.0001303,-0.0018999,8.5886e-05,0.00070864,-0.0009735,-0.004114
-0.00013018,-0.0019154,8.581e-05,0.00071572,-0.0009836,-0.0041437
-0.00013006,-0.0019309,8.5734e-05,0.00072278,-0.00099367,-0.0041732
-0.00012994,-0.0019463,8.5658e-05,0.00072982,-0.0010037,-0.0042027
-0.00012982,-0.0019617,8.5582e-05,0.00073684,-0.0010137,-0.0042321
-0.0001297,-0.0019771,8.5506e-05,0.00074384,-0.0010237,-0.0042614
-0.00012958,-0.0019924,8.543e-05,0.00075082,-0.0010337,-0.0042906
-0.00012946,-0.0020076,8.5355e-05,0.00075779,-0.0010436,-0.0043198
-0.00012934,-0.0020229,8.5279e-05,0.00076473,-0.0010535,-0.0043488
-0.00012922,-0.002038,8.5204e-05,0.00077165,-0.0010634,-0.0043778
-0.00012911,-0.0020532,8.5128e-05,0.00077856,-0.0010733,-0.0044067
-0.00012899,-0.0020683,8.5053e-05,0.00078545,-0.0010831,-0.0044356
-0.00012887,-0.0020833,8.4978e-05,0.00079232,-0.0010929,-0.0044643
-0.00012875,-0.0020983,8.4902e-05,0.00079917,-0.0011027,-0.004493
-0.00012863,-0.0021133,8.4827e-05,0.000806,-0.0011124,-0.0045216
-0.00012851,-0.0021282,8.4752e-05,0.00081281,-0.0011221,-0.0045501
-0.0001284,-0.0021431,8.4677e-05,0.0008196,-0.0011318,-0.0045785
-0.00012828,-0.002158,8.4602e-05,0.00082637,-0.0011415,-0.0046068
-0.00012816,-0.0021728,8.4527e-05,0.00083313,-0.0011511,-0.0046351
-0.00012804,-0.0021875,8.4452e-05,0.00083986,-0.0011607,-0.0046633
-0.00012792,-0.0022023,8.4377e-05,0.00084658,-0.0011703,-0.0046914
-0.00012781,-0.0022169,8.4302e-05,0.00085328,-0.0011799,-0.0047194
-0.00012769,-0.0022316,8.4228e-05,0.00085996,-0.0011894,-0.0047473
-0.00012757,-0.0022462,8.4153e-05,0.00086662,-0.0011989,-0.0047752
-0.00012746,-0.0022607,8.4078e-05,0.00087326,-0.0012084,-0.004803
-0.00012734,-0.0022753,8.4004e-05,0.00087989,-0.0012179,-0.0048307
-0.00012722,-0.0022897,8.3929e-05,0.00088649,-0.0012273,-0.0048583
-0.0001271,-0.0023042,8.3855e-05,0.00089308,-0.0012367,-0.0048858
-0.00012699,-0.0023186,8.378e-05,0.00089965,-0.0012461,-0.0049133
-0.00012687,-0.0023329,8.3706e-05,0.0009062,-0.0012554,-0.0049407
-0.00012675,-0.0023472,8.3632e-05,0.00091273,-0.0012647,-0.004968
-0.00012664,-0.0023615,8.3558e-05,0.00091924,-0.001274,-0.0049952
-0.00012652,-0.0023757,8.3484e-05,0.00092573,-0.0012833,-0.0050224
-0.00012641,-0.0023899,8.341e-05,0.0009322,-0.0012925,-0.0050494
-0.00012629,-0.002404,8.3336e-05,0.00093866,-0.0013018,-0.0050764
-0.00012617,-0.0024181,8.3262e-05,0.0009451,-0.0013109,-0.0051033
-0.00012606,-0.0024322,8.3188e-05,0.00095152,-0.0013201,-0.0051301
-0.00012594,-0.0024462,8.3114e-05,0.00095792,-0.0013292,-0.0051569
-0.00012583,-0.0024602,8.304e-05,0.0009643,-0.0013384,-0.0051836
-0.00012571,-0.0024741,8.2966e-05,0.00097066,-0.0013474,-0.0052102
-0.00012559,-0.002488,8.2893e-05,0.00097701,-0.0013565,-0.0052367
-0.00012548,-0.0025019,8.2819e-05,0.00098333,-0.0013655,-0.0052631
-0.00012536,-0.0025157,8.2746e-05,0.00098964,-0.0013745,-0.0052895
-0.00012525,-0.0025295,8.2672e-05,0.00099593,-0.0013835,-0.0053157
-0.00012513,-0.0025432,8.2599e-05,0.0010022,-0.0013925,-0.0053419
-0.00012502,-0.0025569,8.2525e-05,0.0010085,-0.0014014,-0.0053681
-0.0001249,-0.0025706,8.2452e-05,0.0010147,-0.0014103,-0.0053941
-0.00012479,-0.0025842,8.2379e-05,0.0010209,-0.0014192,-0.0054201
