0.2,-0.5,0.1,0,-0.8,0,-0.3,0,0,0,0,0,0
0.080247,-0.61984,-0.025103,-0.12274,-0.60225,-0.18883,-0.82554,0.058164,0.329,-6.0916,-1.6123,-4.1504,0
0.084748,-0.61982,-0.025084,-0.082066,-0.41234,-0.18883,-0.96417,-0.0049049,1.5922,-4.5923,-0.27613,-2.724,0
0.090261,-0.61978,-0.025058,-0.090701,-0.40391,-0.18883,-0.97909,0.00039832,3.0144,-2.8724,1.2355,-1.0935,0
0.09435,-0.61975,-0.025038,-0.094461,-0.40602,-0.18883,-0.97636,-0.00014148,4.4712,-1.1953,2.7585,0.51738,0
0.097451,-0.61973,-0.025024,-0.097595,-0.40549,-0.18883,-0.97699,-8.7461e-05,5.9587,0.45945,4.2964,2.1218,0
0.0998,-0.61971,-0.025013,-0.09994,-0.40538,-0.18883,-0.97713,-9.2783e-05,7.47,2.0973,5.8457,3.7216,0
0.10158,-0.6197,-0.025005,-0.10172,-0.4052,-0.18883,-0.97734,-9.2165e-05,9.0003,3.7237,7.4049,5.3191,0
0.10294,-0.61969,-0.024998,-0.10308,-0.40501,-0.18883,-0.97757,-9.2142e-05,10.546,5.3426,8.9727,6.916,0
0.10397,-0.61968,-0.024994,-0.10411,-0.40481,-0.18883,-0.9778,-9.2059e-05,12.105,6.957,10.548,8.5137,0
0.10476,-0.61968,-0.02499,-0.1049,-0.4046,-0.18883,-0.97806,-9.1983e-05,13.674,8.5693,12.131,10.113,0
0.10537,-0.61967,-0.024987,-0.10551,-0.40438,-0.18883,-0.97832,-9.1907e-05,15.254,10.181,13.72,11.715,0
0.10585,-0.61967,-0.024985,-0.10599,-0.40415,-0.18883,-0.9786,-9.1832e-05,16.841,11.795,15.315,13.321,0
0.10622,-0.61967,-0.024983,-0.10636,-0.4039,-0.18883,-0.97889,-9.1756e-05,18.437,13.41,16.917,14.93,0
0.10651,-0.61967,-0.024982,-0.10665,-0.40365,-0.18883,-0.9792,-9.1681e-05,20.04,15.029,18.524,16.544,0
0.10675,-0.61966,-0.024981,-0.10689,-0.40338,-0.18883,-0.97952,-9.1607e-05,21.649,16.651,20.138,18.163,0
0.10695,-0.61966,-0.02498,-0.10709,-0.4031,-0.18883,-0.97985,-9.1533e-05,23.266,18.278,21.757,19.787,0
0.10711,-0.61966,-0.024979,-0.10725,-0.40281,-0.18883,-0.9802,-9.1459e-05,24.889,19.91,23.383,21.416,0
0.10726,-0.61966,-0.024978,-0.10739,-0.40251,-0.18883,-0.98056,-9.1385e-05,26.519,21.548,25.015,23.051,0
0.10738,-0.61966,-0.024978,-0.10752,-0.4022,-0.18883,-0.98094,-9.1312e-05,28.155,23.191,26.653,24.692,0
0.10749,-0.61966,-0.024977,-0.10763,-0.40188,-0.18883,-0.98132,-9.124e-05,29.798,24.84,28.298,26.339,0
0.1076,-0.61966,-0.024977,-0.10774,-0.40154,-0.18883,-0.98173,-9.1167e-05,31.447,26.495,29.95,27.993,0
0.1077,-0.61966,-0.024976,-0.10784,-0.4012,-0.18883,-0.98214,-9.1095e-05,33.104,28.157,31.608,29.653,0
0.1078,-0.54099,-0.01638,-0.10794,-0.40084,-0.18883,-0.98257,-9.1024e-05,34.768,29.826,33.273,31.321,0
0.10743,-0.54483,-0.017126,-0.10757,-0.32798,-0.31984,-0.9245,-9.0952e-05,34.695,29.734,33.195,31.235,0
0.10749,-0.54418,-0.017003,-0.10763,-0.34652,-0.2816,-0.94428,-9.0882e-05,34.708,29.749,33.208,31.249,0
0.10752,-0.54414,-0.016967,-0.10766,-0.3476,-0.27928,-0.94558,-9.0811e-05,34.708,29.751,33.209,31.25,0
0.10756,-0.54405,-0.016922,-0.1077,-0.34977,-0.27499,-0.9478,-9.0741e-05,34.708,29.754,33.21,31.253,0
0.10761,-0.54397,-0.016875,-0.10774,-0.3519,-0.27072,-0.95002,-9.0671e-05,34.709,29.757,33.211,31.255,0
0.10765,-0.54388,-0.016828,-0.10779,-0.3541,-0.26629,-0.95233,-9.0602e-05,34.71,29.76,33.213,31.257,0
0.10769,-0.54379,-0.016779,-0.10783,-0.35637,-0.26172,-0.95472,-9.0533e-05,34.711,29.764,33.214,31.26,0
0.10773,-0.54369,-0.016729,-0.10787,-0.3587,-0.25701,-0.95719,-9.0464e-05,34.712,29.767,33.216,31.263,0
0.10778,-0.54359,-0.016677,-0.10792,-0.3611,-0.25215,-0.95975,-9.0396e-05,34.713,29.77,33.218,31.265,0
0.10783,-0.54348,-0.016625,-0.10796,-0.36356,-0.24714,-0.96239,-9.0328e-05,34.714,29.774,33.22,31.268,0
0.10787,-0.54336,-0.016571,-0.10801,-0.36609,-0.24198,-0.96512,-9.026e-05,34.715,29.778,33.222,31.271,0
0.10792,-0.54325,-0.016515,-0.10806,-0.36867,-0.23667,-0.96794,-9.0193e-05,34.717,29.782,33.224,31.274,0
0.10797,-0.54312,-0.016459,-0.1081,-0.37132,-0.23121,-0.97085,-9.0126e-05,34.718,29.786,33.226,31.278,0
0.10801,-0.54299,-0.016401,-0.10815,-0.37404,-0.2256,-0.97385,-9.0059e-05,34.72,29.79,33.229,31.281,0
0.10806,-0.54285,-0.016342,-0.1082,-0.37681,-0.21983,-0.97695,-8.9993e-05,34.721,29.794,33.231,31.285,0
0.10811,-0.5427,-0.016281,-0.10825,-0.37964,-0.21392,-0.98014,-8.9927e-05,34.723,29.799,33.234,31.288,0
0.10816,-0.54255,-0.016219,-0.1083,-0.38252,-0.20787,-0.98342,-8.9862e-05,34.725,29.803,33.237,31.292,0
0.10821,-0.54239,-0.016156,-0.10835,-0.38546,-0.20166,-0.9868,-8.9797e-05,34.727,29.808,33.24,31.296,0
0.10827,-0.54222,-0.016091,-0.1084,-0.38845,-0.19532,-0.99027,-8.9732e-05,34.73,29.813,33.243,31.301,0
0.10832,-0.54204,-0.016025,-0.10845,-0.39148,-0.18884,-0.99383,-8.9667e-05,34.732,29.819,33.246,31.305,0
0.10837,-0.54185,-0.015958,-0.1085,-0.39456,-0.18223,-0.99748,-8.9603e-05,34.735,29.824,33.25,31.31,0
0.10842,-0.54165,-0.015889,-0.10856,-0.39767,-0.1755,-1.0012,-8.9539e-05,34.738,29.83,33.253,31.315,0
0.10847,-0.54143,-0.015819,-0.10861,-0.40081,-0.16865,-1.0051,-8.9476e-05,34.741,29.836,33.258,31.32,0
0.10853,-0.54121,-0.015748,-0.10866,-0.40397,-0.16171,-1.009,-8.9413e-05,34.745,29.842,33.262,31.325,0
0.10858,-0.54097,-0.015675,-0.10871,-0.40715,-0.15467,-1.0129,-8.935e-05,34.748,29.849,33.266,31.331,0
0.10863,-0.54072,-0.015601,-0.10877,-0.41032,-0.14757,-1.017,-8.9287e-05,34.752,29.856,33.271,31.337,0
0.10868,-0.54046,-0.015525,-0.10882,-0.41349,-0.14042,-1.0211,-8.9225e-05,34.757,29.863,33.276,31.343,0
0.10873,-0.54018,-0.015448,-0.10887,-0.41664,-0.13324,-1.0253,-8.9163e-05,34.761,29.87,33.282,31.35,0
0.10879,-0.53989,-0.015369,-0.10892,-0.41976,-0.12606,-1.0295,-8.9102e-05,34.766,29.878,33.287,31.356,0
0.10884,-0.53958,-0.015289,-0.10897,-0.42283,-0.1189,-1.0337,-8.9041e-05,34.771,29.886,33.294,31.364,0
0.10889,-0.53926,-0.015208,-0.10902,-0.42583,-0.1118,-1.038,-8.898e-05,34.777,29.894,33.3,31.371,0
0.10894,-0.53892,-0.015125,-0.10907,-0.42876,-0.10478,-1.0422,-8.892e-05,34.783,29.903,33.307,31.379,0
0.10899,-0.53856,-0.015041,-0.10912,-0.43159,-0.097878,-1.0464,-8.8859e-05,34.789,29.912,33.314,31.387,0
0.10904,-0.53819,-0.014955,-0.10917,-0.43431,-0.091131,-1.0506,-8.8799e-05,34.796,29.921,33.321,31.396,0
0.10909,-0.5378,-0.014868,-0.10922,-0.4369,-0.084568,-1.0547,-8.874e-05,34.803,29.931,33.329,31.405,0
0.10914,-0.53739,-0.014779,-0.10927,-0.43936,-0.078219,-1.0587,-8.8681e-05,34.81,29.941,33.337,31.414,0
0.10919,-0.53697,-0.014689,-0.10932,-0.44166,-0.072113,-1.0627,-8.8622e-05,34.818,29.951,33.346,31.423,0
0.10923,-0.53653,-0.014598,-0.10937,-0.4438,-0.066275,-1.0666,-8.8563e-05,34.826,29.962,33.355,31.433,0
0.10928,-0.53608,-0.014505,-0.10942,-0.44577,-0.060722,-1.0703,-8.8505e-05,34.834,29.973,33.364,31.444,0
0.10933,-0.53561,-0.01441,-0.10946,-0.44757,-0.055472,-1.0739,-8.8447e-05,34.843,29.984,33.373,31.454,0
0.10938,-0.53513,-0.014314,-0.10951,-0.44919,-0.050534,-1.0774,-8.8389e-05,34.852,29.996,33.383,31.465,0
0.10943,-0.53463,-0.014217,-0.10956,-0.45064,-0.045914,-1.0807,-8.8332e-05,34.862,30.008,33.393,31.476,0
0.10947,-0.53413,-0.014119,-0.10961,-0.4519,-0.041611,-1.0839,-8.8275e-05,34.871,30.02,33.404,31.487,0
0.10952,-0.53361,-0.014019,-0.10965,-0.453,-0.037623,-1.087,-8.8219e-05,34.881,30.032,33.414,31.499,0
0.10957,-0.53307,-0.013918,-0.1097,-0.45392,-0.033942,-1.0899,-8.8162e-05,34.891,30.045,33.425,31.511,0
0.10962,-0.53253,-0.013815,-0.10975,-0.45469,-0.030558,-1.0927,-8.8106e-05,34.901,30.058,33.436,31.523,0
0.10966,-0.53198,-0.013711,-0.1098,-0.4553,-0.027458,-1.0954,-8.805e-05,34.912,30.071,33.447,31.535,0
0.10971,-0.53142,-0.013606,-0.10984,-0.45577,-0.02463,-1.0979,-8.7995e-05,34.923,30.084,33.459,31.548,0
0.10976,-0.53085,-0.0135,-0.10989,-0.4561,-0.022056,-1.1003,-8.794e-05,34.933,30.098,33.471,31.56,0
0.10981,-0.53027,-0.013392,-0.10994,-0.45631,-0.019722,-1.1026,-8.7885e-05,34.945,30.111,33.482,31.573,0
0.10986,-0.52968,-0.013283,-0.10999,-0.45639,-0.01761,-1.1049,-8.783e-05,34.956,30.125,33.495,31.586,0
0.10991,-0.52908,-0.013173,-0.11004,-0.45636,-0.015706,-1.107,-8.7776e-05,34.967,30.139,33.507,31.6,0
0.10996,-0.52847,-0.013061,-0.11009,-0.45623,-0.013992,-1.109,-8.7722e-05,34.979,30.154,33.519,31.613,0
0.11001,-0.52786,-0.012948,-0.11014,-0.456,-0.012454,-1.111,-8.7669e-05,34.991,30.168,33.532,31.627,0
0.11006,-0.52724,-0.012834,-0.11019,-0.45568,-0.011077,-1.1128,-8.7615e-05,35.003,30.183,33.544,31.641,0
0.11011,-0.52661,-0.012718,-0.11024,-0.45528,-0.0098466,-1.1147,-8.7562e-05,35.015,30.198,33.557,31.655,0
0.11016,-0.52597,-0.012602,-0.11029,-0.45481,-0.0087499,-1.1164,-8.7509e-05,35.027,30.213,33.57,31.669,0
0.11021,-0.52532,-0.012484,-0.11034,-0.45426,-0.0077744,-1.1182,-8.7457e-05,35.039,30.228,33.584,31.683,0
0.11026,-0.52467,-0.012365,-0.11039,-0.45365,-0.0069085,-1.1198,-8.7405e-05,35.052,30.243,33.597,31.698,0
0.11031,-0.52401,-0.012244,-0.11045,-0.45299,-0.0061416,-1.1215,-8.7353e-05,35.064,30.259,33.611,31.712,0
0.11037,-0.52334,-0.012122,-0.1105,-0.45227,-0.0054637,-1.1231,-8.7301e-05,35.077,30.274,33.624,31.727,0
0.11042,-0.52267,-0.011999,-0.11055,-0.4515,-0.0048658,-1.1246,-8.725e-05,35.09,30.29,33.638,31.742,0
